code	sku	manf_sku	item_number	description	size	attribute	image	season	release	price	wholesale	sale_price	weight	inactive	upc	quantity
WBSFWBE-F-07-50-12	WBSFWBE	WBEF075012	171	EXSTREAM BOOTFOOTS XL 12 FELT	XL 12					429.95	236.47	329.95	0.75		694264040935	0
WBSFWBE-F-07-47-12	WBSFWBE	WBEF074712	172	EXSTREAM BOOTFOOTS LK 12 FELT	LK 12					429.95	236.47	329.95	0.75		694264040928	0
WBSFWBE-F-07-47-11	WBSFWBE	WBEF074711	173	EXSTREAM BOOTFOOTS LK 11 FELT	LK 11					429.95	236.47	329.95	0.75		694264040911	0
WBSFWBE-F-07-40-12	WBSFWBE	WBEF074012	174	EXSTREAM BOOTFOOTS L 12 FELT	L 12					429.95	236.47	329.95	0.75		694264040904	0
WBSFWBE-F-07-40-11	WBSFWBE	WBEF074011	175	EXSTREAM BOOTFOOTS L 11 FELT	L 11					429.95	236.47	329.95	0.75		694264040898	0
WBSFWBE-F-07-40-10	WBSFWBE	WBEF074010	176	EXSTREAM BOOTFOOTS L 10 FELT	L 10					429.95	236.47	329.95	0.75		694264040881	0
WBSFWBE-F-07-37-10	WBSFWBE	WBEF073710	177	EXSTREAM BOOTFOOTS MK 10 FELT	MK 10					429.95	236.47	329.95	0.75		694264040874	0
WBSFWBE-F-07-37-09	WBSFWBE	WBEF073709	178	EXSTREAM BOOTFOOTS MK 9 FELT	MK 9					429.95	236.47	329.95	0.75		694264040867	0
WBSFWBE-F-07-30-10	WBSFWBE	WBEF073010	179	EXSTREAM BOOTFOOTS M 10 FELT	M 10					429.95	236.47	329.95	0.75		694264040850	0
WBSFWBE-F-07-30-09	WBSFWBE	WBEF073009	180	EXSTREAM BOOTFOOTS M 9 FELT	M 9					429.95	236.47	329.95	0.75		694264040843	0
WBSFWBE-F-07-30-08	WBSFWBE	WBEF073008	181	EXSTREAM BOOTFOOTS M 8 FELT	M 8					429.95	236.47	329.95	0.75		694264040836	0
WBSFWBE-F-07-20-08	WBSFWBE	WBEF072008	182	EXSTREAM BOOTFOOTS S 8 FELT	S 8					429.95	236.47	329.95	0.75		694264040829	0
WBSFWBE-F-07-20-07	WBSFWBE	WBEF072007	183	EXSTREAM BOOTFOOTS S 7 FELT	S 7					429.95	236.47	329.95	0.75		694264040812	1
WBSFVG5-88-60	WBSFVG5	VG58860	0	G3 GUIDE VEST TAUPO XXL						179.95	98.97	0.00	1.5625		694264021927	20
WBSFVG5-88-50	WBSFVG5	VG58850	0	G3 GUIDE VEST TAUPO XL						179.95	98.97	0.00	1.5625		694264021910	20
WBSFVG5-88-40	WBSFVG5	VG58840	0	G3 GUIDE VEST TAUPO L						179.95	98.97	0.00	1.5625		694264021903	20
WBSFVG5-88-30	WBSFVG5	VG58830	0	G3 GUIDE VEST TAUPO M						179.95	98.97	0.00	1.5625		694264021897	20
WBSFVG5-88-20	WBSFVG5	VG58820	0	G3 GUIDE VEST TAUPOS						179.95	98.97	0.00	1.5625		694264021880	20
WBSFVG5-80-60	WBSFVG5	VG58060	0	G3 GUIDE VESTSIMMS ORANGE XXL						179.95	98.97	0.00	1.5625		694264021972	20
WBSFVG5-80-50	WBSFVG5	VG58050	0	G3 GUIDE VESTSIMMS ORANGE XL						179.95	98.97	0.00	1.5625		694264021965	20
WBSFVG5-80-40	WBSFVG5	VG58040	0	G3 GUIDE VESTSIMMS ORANGE L						179.95	98.97	0.00	1.5625		694264021958	20
WBSFVG5-80-30	WBSFVG5	VG58030	0	G3 GUIDE VESTSIMMS ORANGE M						179.95	98.97	0.00	1.5625		694264021941	20
WBSFVG5-80-20	WBSFVG5	VG58020	0	G3 GUIDE VESTSIMMS ORANGES						179.95	98.97	0.00	1.5625		694264021934	20
WBSFVF-508-60	WBSFVF	VF50860	0	FREESTONE MESH VEST TAN XXL	XXL					79.95	43.97	0.00	0.875		694264022023	20
WBSFVF-508-50	WBSFVF	VF50850	0	FREESTONE MESH VEST TAN XL	XL					79.95	43.97	0.00	0.875		694264022016	20
WBSFVF-508-40	WBSFVF	VF50840	0	FREESTONE MESH VEST TAN L	L					79.95	43.97	0.00	0.875		694264022009	18
WBSFVF-508-30	WBSFVF	VF50830	0	FREESTONE MESH VEST TAN M	M					79.95	43.97	0.00	0.875		694264021996	20
WBSFVF-508-20	WBSFVF	VF50820	0	FREESTONE MESH VEST TANS	S					79.95	43.97	0.00	0.875		694264021989	20
WBSFVC5-04-70	WBSFVC5	VC50470	0	CLASSIC GUIDE VEST TAUPO XXXL	XXXL					119.95	65.97	0.00	1		694264022092	20
WBSFVC5-04-60	WBSFVC5	VC50460	0	CLASSIC GUIDE VEST TAUPO XXL	XXL					119.95	65.97	0.00	1		694264022085	20
WBSFVC5-04-50	WBSFVC5	VC50450	0	CLASSIC GUIDE VEST TAUPO XL	XL					119.95	65.97	0.00	1		694264022078	20
WBSFVC5-04-40	WBSFVC5	VC50440	0	CLASSIC GUIDE VEST TAUPO L	L					119.95	65.97	0.00	1		694264022061	20
WBSFVC5-04-30	WBSFVC5	VC50430	0	CLASSIC GUIDE VEST TAUPO M	M					119.95	65.97	0.00	1		694264022054	20
WBSFVC5-04-20	WBSFVC5	VC50420	0	CLASSIC GUIDE VEST TAUPOS	S					119.95	65.97	0.00	1		694264022047	20
WBSFVC5-04-10	WBSFVC5	VC50410	0	CLASSIC GUIDE VEST TAUPO XS	XS					119.95	65.97	0.00	1		694264022030	20
WBSFULTI10-520-50	WBSFULTI10	ULTI1052050	0	RIVERTEK MWT ZIP TOP COAL/LT GREEN XL						69.95	38.47	0.00	0.875		694264029084	2
WBSFULTI10-520-40	WBSFULTI10	ULTI1052040	0	RIVERTEK MWT ZIP TOP COAL/LT GREEN L						69.95	38.47	0.00	0.875		694264029077	2
WBSFSWS108-120-50	WBSFSWS180	SWS10812050	0	SIMMSWADINGSOCK GREY / ORANGE XL						19.95	10.97	0.00	0.75		694264043110	20
WBSFSWS108-120-40	WBSFSWS180	SWS10812040	0	SIMMSWADINGSOCK GREY / ORANGE L						19.95	10.97	0.00	0.75		694264041208	19
WBSFSWS108-120-30	WBSFSWS180	SWS10812030	0	SIMMSWADINGSOCK GREY / ORANGE M						19.95	10.97	0.00	0.75		694264043103	20
WBSFST-S10831-14	WBSFSTA	STS1083114	0	RIVERSHED BOOT STUDDED AQUA 14	14					189.95	104.47	139.95	6		694264044162	0
WBSFST-S10831-13	WBSFSTA	STS1083113	0	RIVERSHED BOOT STUDDED AQUA 13	13					189.95	104.47	139.95	6		694264044155	0
WBSFST-S10831-12	WBSFSTA	STS1083112	0	RIVERSHED BOOT STUDDED AQUA 12	12					189.95	104.47	139.95	6		694264044148	0
WBSFST-S10831-11	WBSFSTA	STS1083111	0	RIVERSHED BOOT STUDDED AQUA 11	11					189.95	104.47	139.95	6		694264044131	0
WBSFST-S10831-10	WBSFSTA	STS1083110	0	RIVERSHED BOOT STUDDED AQUA 10	10					189.95	104.47	139.95	6		694264044124	0
WBSFST-S10831-09	WBSFSTA	STS1083109	0	RIVERSHED BOOT STUDDED AQUA 09	9					189.95	104.47	139.95	6		694264039861	0
WBSFST-S10831-08	WBSFSTA	STS1083108	0	RIVERSHED BOOT STUDDED AQUA 08	8					189.95	104.47	139.95	6		694264044117	1
WBSFST-S10831-07	WBSFSTA	STS1083107	0	RIVERSHED BOOT STUDDED AQUA 07	7					189.95	104.47	139.95	6		694264044100	1
WBSFSTF-F10800-14	WBSFSTF	STF1080014	0	RIVERSHED BOOT FELT 14	14					139.95	76.97	0.00	6		694264044063	0
WBSFSTF-F10800-13	WBSFSTF	STF1080013	0	RIVERSHED BOOT FELT 13	13					139.95	76.97	0.00	6		694264044056	0
WBSFSTF-F10800-12	WBSFSTF	STF1080012	0	RIVERSHED BOOT FELT 12	12					139.95	76.97	0.00	6		694264044049	0
WBSFSTF-F10800-11	WBSFSTF	STF1080011	0	RIVERSHED BOOT FELT 11	11					139.95	76.97	0.00	6		694264044032	0
WBSFSTF-F10800-10	WBSFSTF	STF1080010	0	RIVERSHED BOOT FELT 10	10					139.95	76.97	0.00	6		694264044025	0
WBSFSTF-F10800-09	WBSFSTF	STF1080009	0	RIVERSHED BOOT FELT 09	9					139.95	76.97	0.00	6		694264039854	1
WBSFSTF-F10800-08	WBSFSTF	STF1080008	0	RIVERSHED BOOT FELT 08	8					139.95	76.97	0.00	6		694264044018	0
WBSFSTF-F10800-07	WBSFSTF	STF1080007	0	RIVERSHED BOOT FELT 07	7					139.95	76.97	0.00	6		694264044001	0
WBSFSSFL-L10800-14	WBSFSSFL	SSL1080014	0	HEADWATERS BOOT FELT 14	14					99.95	54.97	83.95	0.75		694264044544	0
WBSFSSFL-L10800-13	WBSFSSFL	SSL1080013	0	HEADWATERS BOOT FELT 13	13					99.95	54.97	83.95	0.75		694264044537	0
WBSFSSFL-L10800-12	WBSFSSFL	SSL1080012	0	HEADWATERS BOOT FELT 12	12					99.95	54.97	83.95	0.75		694264044520	0
WBSFSSFL-L10800-11	WBSFSSFL	SSL1080011	0	HEADWATERS BOOT FELT 11	11					99.95	54.97	83.95	0.75		694264044513	0
WBSFSSFL-L10800-10	WBSFSSFL	SSL1080010	0	HEADWATERS BOOT FELT 10	10					99.95	54.97	83.95	0.75		694264044506	0
WBSFSSFL-L10800-09	WBSFSSFL	SSL1080009	0	HEADWATERS BOOT FELT 09	9					99.95	54.97	83.95	0.75		694264039885	0
WBSFSSFL-L10800-08	WBSFSSFL	SSL1080008	0	HEADWATERS BOOT FELT 08	8					99.95	54.97	83.95	0.75		694264044490	0
WBSFSSFL-L10800-07	WBSFSSFL	SSL1080007	0	HEADWATERS BOOT FELT 07	7					99.95	54.97	83.95	0.75		694264044483	0
WBSFSSFL-L10800-06	WBSFSSFL	SSL1080006	0	HEADWATERS BOOT FELT 06	6					99.95	54.97	83.95	0.75		694264044476	0
WBSFSSFL-L10800-05	WBSFSSFL	SSL1080005	0	HEADWATERS BOOT FELT 05	5					99.95	54.97	83.95	0.75		694264044469	0
WBSFSSAS-K10800-14	WBSFSSAS	SSK1080014	0	HEADWATERS BOOT AQUA 14	14					129.95	71.47	93.95	0.75		694264045930	0
WBSFSSAS-K10800-13	WBSFSSAS	SSK1080013	0	HEADWATERS BOOT AQUA 13	13					129.95	71.47	93.95	0.75		694264045923	0
WBSFSSAS-K10800-12	WBSFSSAS	SSK1080012	0	HEADWATERS BOOT AQUA 12	12					129.95	71.47	93.95	0.75		694264045916	0
WBSFSSAS-K10800-11	WBSFSSAS	SSK1080011	0	HEADWATERS BOOT AQUA 11	11					129.95	71.47	93.95	0.75		694264045909	0
WBSFSSAS-K10800-10	WBSFSSAS	SSK1080010	0	HEADWATERS BOOT AQUA 10	10					129.95	71.47	93.95	0.75		694264045893	0
WBSFSSAS-K10800-09	WBSFSSAS	SSK1080009	0	HEADWATERS BOOT AQUA 09	9					129.95	71.47	93.95	0.75		694264045886	0
WBSFSSAS-K10800-08	WBSFSSAS	SSK1080008	0	HEADWATERS BOOT AQUA 08	8					129.95	71.47	93.95	0.75		694264045879	0
WBSFSSAS-K10800-07	WBSFSSAS	SSK1080007	0	HEADWATERS BOOT AQUA 07	7					129.95	71.47	93.95	0.75		694264045862	0
WBSFSSAS-K10800-06	WBSFSSAS	SSK1080006	0	HEADWATERS BOOT AQUA 06	6					129.95	71.47	93.95	0.75		694264045855	0
WBSFSSAS-K10800-05	WBSFSSAS	SSK1080005	0	HEADWATERS BOOT AQUA 05	5					129.95	71.47	93.95	0.75		694264045848	0
WBSFSSF-44-13	WBSFSSF	SSF4413	0	RIVERSANDAL 13	13					79.95	43.97	59.95	1.875		694264020050	0
WBSFSSF-44-12	WBSFSSF	SSF4412	0	RIVERSANDAL 12	12					79.95	43.97	59.95	1.875		694264020043	0
WBSFSSF-44-11	WBSFSSF	SSF4411	0	RIVERSANDAL 11	11					79.95	43.97	59.95	1.875		694264020036	0
WBSFSSF-44-10	WBSFSSF	SSF4410	0	RIVERSANDAL 10	10					79.95	43.97	59.95	1.875		694264020029	0
WBSFSSF-44-09	WBSFSSF	SSF4409	0	RIVERSANDAL 9	9					79.95	43.97	59.95	1.875		694264020012	0
WBSFSSF-44-08	WBSFSSF	SSF4408	0	RIVERSANDAL 8	8					79.95	43.97	59.95	1.875		694264020005	1
WBSFSSF-44-07	WBSFSSF	SSF4407	0	RIVERSANDAL 7	7					79.95	43.97	59.95	1.8756		694264019993	0
WBSFSNS-10808-14	WBSFSNS	SNS1080814	0	FREESTONE BOOT STUDDED 14	14					109.95	60.47	89.95	6		694264043851	0
WBSFSNS-10808-13	WBSFSNS	SNS1080813	0	FREESTONE BOOT STUDDED 13	13					109.95	60.47	89.95	6		694264043844	0
WBSFSNS-10808-12	WBSFSNS	SNS1080812	0	FREESTONE BOOT STUDDED 12	12					109.95	60.47	89.95	6		694264043837	0
WBSFSNS-10808-11	WBSFSNS	SNS1080811	0	FREESTONE BOOT STUDDED 11	11					109.95	60.47	89.95	6		694264043820	0
WBSFSNS-10808-10	WBSFSNS	SNS1080810	0	FREESTONE BOOT STUDDED 10	10					109.95	60.47	89.95	6		694264043813	0
WBSFSNS-10808-09	WBSFSNS	SNS1080809	0	FREESTONE BOOT STUDDED 09	9					109.95	60.47	89.95	6		694264043806	0
WBSFSNS-10808-08	WBSFSNS	SNS1080808	0	FREESTONE BOOT STUDDED 08	8					109.95	60.47	89.95	0.75		694264043790	0
WBSFSNS-10808-07	WBSFSNS	SNS1080807	0	FREESTONE BOOT STUDDED 07	7					109.95	60.47	89.95	6		694264043783	0
WBSFSNS-10808-06	WBSFSNS	SNS1080806	0	FREESTONE BOOT STUDDED 06	6					109.95	60.47	89.95	6		694264043776	0
WBSFSN-S10808-05	WBSFSNS	SNS1080805	0	FREESTONE BOOT STUDDED 05	5					109.95	60.47	89.95	6		694264043769	0
WBSFSNF-N10808-16	WBSFSNF	SNN1080816	0	FREESTONE BOOT FELT 16	16					99.95	54.97	85.95	6		694264043745	0
WBSFSNF-N10808-15	WBSFSNF	SNN1080815	0	FREESTONE BOOT FELT 15	15					99.95	54.97	85.95	6		694264043738	0
WBSFSNF-N10808-14	WBSFSNF	SNN1080814	0	FREESTONE BOOT FELT 14	14					79.95	43.97	69.95	6		694264043721	0
WBSFSNF-N10808-13	WBSFSNF	SNN1080813	0	FREESTONE BOOT FELT 13	13					79.95	43.97	63.95	6		694264043714	0
WBSFSNF-N10808-12	WBSFSNF	SNN1080812	0	FREESTONE BOOT FELT 12	12					79.95	43.97	69.95	6		694264043707	0
WBSFSNF-N10808-11	WBSFSNF	SNN1080811	0	FREESTONE BOOT FELT 11	11					79.95	43.97	69.95	6		694264043691	0
WBSFSNF-N10808-10	WBSFSNF	SNN1080810	0	FREESTONE BOOT FELT 10	10					79.95	43.97	69.95	6		694264043684	0
WBSFSNF-N10808-09	WBSFSNF	SNN1080809	0	FREESTONE BOOT FELT 09	9					79.95	43.97	69.95	6		694264041178	0
WBSFSNF-N10808-08	WBSFSNF	SNN1080808	0	FREESTONE BOOT FELT 08	8					79.95	43.97	69.95	6		694264043677	0
WBSFSNF-N10808-07	WBSFSNF	SNN1080807	0	FREESTONE BOOT FELT 07	7					79.95	43.97	69.95	6		694264043660	2
WBSFSNF-N10808-06	WBSFSNF	SNN1080806	0	FREESTONE BOOT FELT 06	6					79.95	43.97	69.95	6		694264043653	1
WBSFSNF-N10808-05	WBSFSNF	SNN1080805	0	FREESTONE BOOT FELT 05	5					79.95	43.97	69.95	6		694264043646	1
WBSFSNF-N10808-04	WBSFSNF	SNN1080804	0	FREESTONE BOOT FELT 04	4					79.95	43.97	69.95	0.75		694264043639	0
WBSFSL20-400	WBSFSL20	SL20400	277	RPLCMNT LACES				S10		2.95	1.62	0.00	0.0625		694264003121	7
WBSFSH-S41-14	WBSFSH	SHS4114	0	L2WADING BOOTSTUDDED 14	14					139.95	76.97	104.95	3.1875		694264017036	0
WBSFSH-S41-13	WBSFSH	SHS4113	0	L2WADING BOOTSTUDDED 13	13					139.95	76.97	104.95	3.1875		694264017029	0
WBSFSH-S41-12	WBSFSH	SHS4112	0	L2WADING BOOTSTUDDED 12	12					139.95	76.97	104.95	3.1875		694264017012	0
WBSFSH-S41-11	WBSFSH	SHS4111	0	L2WADING BOOTSTUDDED 11	11					139.95	76.97	99.95	3.1875		694264017005	0
WBSFSH-S41-10	WBSFSH	SHS4110	0	L2WADING BOOTSTUDDED 10	10					139.95	76.97	99.95	3.1875		694264016992	0
WBSFSH-S41-09	WBSFSH	SHS4109	0	L2WADING BOOTSTUDDED 9	9					139.95	76.97	99.95	3.1875		694264016985	0
WBSFSH-S41-08	WBSFSH	SHS4108	0	L2WADING BOOTSTUDDED 8	8					139.95	76.97	99.95	3.1875		694264016978	0
WBSFSH-S41-07	WBSFSH	SHS4107	0	L2WADING BOOTSTUDDED 7	7					139.95	76.97	99.95	3.1875		694264016961	0
WBSFSH-S41-06	WBSFSH	SHS4106	0	L2WADING BOOTSTUDDED 6	6					139.95	76.97	104.95	3.1875		694264016954	0
WBSFSH-S41-05	WBSFSH	SHS4105	0	L2WADING BOOTSTUDDED 5	5					139.95	76.97	104.95	3.1875		694264016947	0
WBSFSH-F41-14	WBSFSH	SHF4114	0	L2WADING BOOT FELT 14	14					119.95	65.97	89.25	3.0625		694264016930	0
WBSFSH-F41-13	WBSFSH	SHF4113	0	L2WADING BOOT FELT 13	13					119.95	65.97	89.25	3.0625		694264016923	0
WBSFSH-F41-12	WBSFSH	SHF4112	0	L2WADING BOOT FELT 12	12					119.95	65.97	89.25	3.0625		694264016916	0
WBSFSH-F41-11	WBSFSH	SHF4111	0	L2WADING BOOT FELT 11	11					119.95	65.97	89.25	3.0625		694264016909	0
WBSFSH-F41-10	WBSFSH	SHF4110	0	L2WADING BOOT FELT 10	10					119.95	65.97	89.25	3.0625		694264016893	0
WBSFSH-F41-09	WBSFSH	SHF4109	0	L2WADING BOOT FELT 9	9					119.95	65.97	89.25	3.0625		694264016886	0
WBSFSH-F41-08	WBSFSH	SHF4108	0	L2WADING BOOT FELT 8	8					119.95	65.97	89.25	3.0625		694264016879	0
WBSFSH-F41-07	WBSFSH	SHF4107	0	L2WADING BOOT FELT 7	7					119.95	65.97	89.25	3.0625		694264016862	0
WBSFSH-F41-06	WBSFSH	SHF4106	0	L2WADING BOOT FELT 6	6					119.95	65.97	89.25	3.0625		694264016855	1
WBSFSH-F41-05	WBSFSH	SHF4105	0	L2WADING BOOT FELT 5	5					119.95	65.97	89.25	3.0625		694264016848	0
WBSFSGF-10614-14	WBSFSG3	SGF1061414	0	G3 BOOT W/ FELT GREY 14						179.95	98.97	0.00	3		694264029794	0
WBSFSGF-10614-13	WBSFSG3	SGF1061413	0	G3 BOOT W/ FELT GREY 13						179.95	98.97	0.00	3		694264029787	0
WBSFSGF-10614-12	WBSFSG3	SGF1061412	0	G3 BOOT W/ FELT GREY 12						179.95	98.97	0.00	3		694264029770	0
WBSFSGF-10614-11	WBSFSG3	SGF1061411	0	G3 BOOT W/ FELT GREY 11						179.95	98.97	0.00	3		694264029763	0
WBSFSGF-10614-10	WBSFSG3	SGF1061410	0	G3 BOOT W/ FELT GREY 10						179.95	98.97	0.00	3		694264029756	0
WBSFSGF-10614-09	WBSFSG3	SGF1061409	0	G3 BOOT W/ FELT GREY 09						179.95	98.97	0.00	3		694264029749	0
WBSFSGF-10614-08	WBSFSG3	SGF1061408	0	G3 BOOT W/ FELT GREY 08						179.95	98.97	0.00	3		694264029732	0
WBSFSGF-10614-07	WBSFSG3	SGF1061407	0	G3 BOOT W/ FELT GREY 07						179.95	98.97	0.00	3		694264029725	0
WBSFSG-C10820-14	WBSFSGS	SGC1082014	0	GUIDE BOOT STUDDED 14						179.95	98.97	0.00	0.75		694264044452	0
WBSFSG-C10820-13	WBSFSGS	SGC1082013	0	GUIDE BOOT STUDDED 13						179.95	98.97	0.00	0.75		694264044445	0
WBSFSG-C10820-12	WBSFSGS	SGC1082012	0	GUIDE BOOT STUDDED 12						179.95	98.97	0.00	0.75		694264044438	0
WBSFSG-C10820-11	WBSFSGS	SGC1082011	0	GUIDE BOOT STUDDED 11						179.95	98.97	0.00	0.75		694264044421	0
WBSFSG-C10820-10	WBSFSGS	SGC1082010	0	GUIDE BOOT STUDDED 10						179.95	98.97	0.00	0.75		694264044414	0
WBSFSG-C10820-09	WBSFSGS	SGC1082009	0	GUIDE BOOT STUDDED 09						179.95	98.97	0.00	0.75		694264044407	0
WBSFSG-C10820-08	WBSFSGS	SGC1082008	0	GUIDE BOOT STUDDED 08						179.95	98.97	0.00	0.75		694264044391	0
WBSFSN-B10900-15	WBSFSN	SFB1090015	7241	FS BOOT VIBRAM  15	15		simms_freestone_streamtread.jpg			129.95	77.97	109.95	3		694264000000	0
WBSFSG-B10800-14	WBSFSGF	SGB1080014	0	GUIDE BOOT FELT 14	14					159.95	87.97	0.00	0.75		694264044353	0
WBSFSG-B10800-13	WBSFSGF	SGB1080013	0	GUIDE BOOT FELT 13	13					159.95	87.97	127.95	0.75		694264044346	0
WBSFSG-B10800-12	WBSFSGF	SGB1080012	0	GUIDE BOOT FELT 12	12					159.95	87.97	127.95	0.75		694264044339	0
WBSFSG-B10800-11	WBSFSGF	SGB1080011	0	GUIDE BOOT FELT 11	11					159.95	87.97	127.95	0.75		694264044322	0
WBSFSG-B10800-10	WBSFSGF	SGB1080010	0	GUIDE BOOT FELT 10	10					159.95	87.97	127.95	0.75		694264044315	0
WBSFSG-B10800-09	WBSFSGF	SGB1080009	0	GUIDE BOOT FELT 09	9					159.95	87.97	127.95	0.75		694264039830	0
WBSFSG-B10800-08	WBSFSGF	SGB1080008	0	GUIDE BOOT FELT 08	8					159.95	87.97	127.95	0.75		694264044308	0
WBSFSG-B10800-07	WBSFSGF	SGB1080007	0	GUIDE BOOT FELT 07	7					159.95	87.97	127.95	0.75		694264044292	0
WBSFSB2-08-14	WBSFSB2	SB20814	0	FLATSSNEAKER SIZE 14	14					99.95	54.97	74.95	4.625		694264011225	0
WBSFSB2-08-13	WBSFSB2	SB20813	0	FLATSSNEAKER SIZE 13	13					99.95	54.97	74.95	4.625		694264011218	0
WBSFSB2-08-12	WBSFSB2	SB20812	0	FLATSSNEAKER SIZE 12	12					99.95	54.97	74.95	4.625		694264011201	0
WBSFSB2-08-11	WBSFSB2	SB20811	0	FLATSSNEAKER SIZE 11	11					99.95	54.97	74.95	4.625		694264011195	0
WBSFSB2-08-10	WBSFSB2	SB20810	0	FLATSSNEAKER SIZE 10	10					99.95	54.97	74.95	4.625		694264011188	0
WBSFSB2-08-09	WBSFSB2	SB20809	0	FLATSSNEAKER SIZE 9	9					99.95	54.97	74.95	4.625		694264011171	0
WBSFSB2-08-08	WBSFSB2	SB20808	0	FLATSSNEAKER SIZE 8	8					99.95	54.97	74.95	4.625		694264011164	1
WBSFSB2-08-07	WBSFSB2	SB20807	0	FLATSSNEAKER SIZE 7	7					99.95	54.97	74.95	4.625		694264011157	0
WBSFSB2-08-06	WBSFSB2	SB20806	0	FLATSSNEAKER SIZE 6	6					99.95	54.97	74.95	4.625		694264011140	0
WBSFSB2-08-05	WBSFSB2	SB20805	0	FLATSSNEAKER SIZE 5	5					99.95	54.97	74.95	4.625		694264011133	0
WBSFRP-465-60	WBSFRP	RP46560	0	PACLITE RAIN PANTSMOKE XXL	XXL	SMOKE	paclight_rain_pant_large.jpg			179.95	98.97	99.95	1.125		694264017685	0
WBSFRP-465-50	WBSFRP	RP46550	0	PACLITE RAIN PANTSMOKE XL	XL	SMOKE	paclight_rain_pant_large.jpg			179.95	98.97	99.95	1.125		694264017678	0
WBSFRP-465-40	WBSFRP	RP46540	0	PACLITE RAIN PANTSMOKE L	L	SMOKE	paclight_rain_pant_large.jpg			179.95	98.97	99.95	1.125		694264017661	1
WBSFRP-465-30	WBSFRP	RP46530	0	PACLITE RAIN PANTSMOKE M	M	SMOKE	paclight_rain_pant_large.jpg			179.95	98.97	99.95	1.125		694264017654	0
WBSFRP-465-20	WBSFRP	RP46520	0	PACLITE RAIN PANTSMOKES	S	SMOKE	paclight_rain_pant_large.jpg			179.95	98.97	99.95	1.125		694264017647	0
WBSFCVG210-0548	WBSFCVG210	CVG2100548	15784	HDWTRS SHIRT BLU LT	LT	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264107300	0
WBSFCVG210-0550	WBSFCVG210	CVG2100550	15785	HDWTRS SHIRT BLU XL	XL	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264104132	2
WBSFCVG210-0558	WBSFCVG210	CVG2100558	15786	HDWTRS SHIRT BLU XLT	XLT	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264107133	0
WBSFCVG210-0560	WBSFCVG210	CVG2100560	15787	HDWTRS SHIRT BLU XXL	XXL	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264104149	2
WBSFCVG210-0568	WBSFCVG210	CVG2100568	15788	HDWTRS SHIRT BLU XXLT	XXLT	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264107140	0
WBSFCVG210-0570	WBSFCVG210	CVG2100570	15789	HDWTRS SHIRT BLU 3XL	3XL	BLUE	simms_headwaters_shirt_blue.jpg	S10		49.95	27.47	32.47	2		694264107157	0
WBSFCVG210-2120	WBSFCVG210	CVG2102120	15790	HDWTRS SHIRT GRN S	S	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264104156	0
WBSFCVG210-2130	WBSFCVG210	CVG2102130	15791	HDWTRS SHIRT GRN M	M	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264104163	0
WBSFCVG210-2140	WBSFCVG210	CVG2102140	15792	HDWTRS SHIRT GRN L	L	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264104170	6
WBSFCVG210-2148	WBSFCVG210	CVG2102148	15793	HDWTRS SHIRT GRN LT	LT	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264107317	0
WBSFCVG210-2150	WBSFCVG210	CVG2102150	15794	HDWTRS SHIRT GRN XL	XL	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264104187	0
WBSFCVG210-2158	WBSFCVG210	CVG2102158	15795	HDWTRS SHIRT GRN XLT	XLT	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264107164	0
WBSFCKS110-7020	WBSFCKS110	CKS1107020	15662	GUIDE SHIRT SHRIMP S	S	SHRIMP		S10		59.95	32.97	38.97	2		694264105184	0
WBSFCKS110-7030	WBSFCKS110	CKS1107030	15663	GUIDE SHIRT SHRIMP M	M	SHRIMP		S10		59.95	32.97	38.97	2		694264105191	0
WBSFCKS110-7040	WBSFCKS110	CKS1107040	15664	GUIDE SHIRT SHRIMP L	L	SHRIMP		S10		59.95	32.97	38.97	2		694264105207	0
WBSFCKS110-7048	WBSFCKS110	CKS1107048	15665	GUIDE SHIRT SHRIMP LT	LT	SHRIMP		S10		59.95	32.97	38.97	2		694264107294	0
WBSFCKS110-7050	WBSFCKS110	CKS1107050	15666	GUIDE SHIRT SHRIMP XL	XL	SHRIMP		S10		59.95	32.97	38.97	2		694264105214	0
WBSFCKS110-7058	WBSFCKS110	CKS1107058	15667	GUIDE SHIRT SHRIMP XLT	XLT	SHRIMP		S10		59.95	32.97	38.97	2		694264107096	0
WBSFCKS110-7060	WBSFCKS110	CKS1107060	15668	GUIDE SHIRT SHRIMP XXL	XXL	SHRIMP		S10		59.95	32.97	38.97	2		694264105221	0
